count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
203,23.0,195.0,2025/3/10,8700.487689,7530.48769,1741576693,7.0,1.0,高橋,Right,TOK,2,batter2_2,Right,國學院,7,Bottom,2,0,0,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,118.0,0.51,-0.076,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"2,3",,batter8,batter7_2,Nothing,,,,,,2506800203,空振り,,8698.0,https://youtu.be/ZA7E4wSWfDE&t=8698,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
204,24.0,196.0,2025/3/10,8720.972594,7550.972595,1741576714,7.0,2.0,高橋,Right,TOK,2,batter2_2,Right,國學院,7,Bottom,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,132.0,0.33,-0.056,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"2,3",,batter8,batter7_2,Nothing,,,,,,2506800204,ボール,,8718.0,https://youtu.be/ZA7E4wSWfDE&t=8718,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
205,25.0,197.0,2025/3/10,8747.35967,7577.359672,1741576740,7.0,3.0,高橋,Right,TOK,2,batter2_2,Right,國學院,7,Bottom,2,1,1,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,120.0,1.13,-0.228,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"2,3",,batter8,batter7_2,Nothing,,,,,,2506800205,ボール,,8745.0,https://youtu.be/ZA7E4wSWfDE&t=8745,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
206,26.0,198.0,2025/3/10,8772.337902,7602.337903,1741576765,7.0,4.0,高橋,Right,TOK,2,batter2_2,Right,國學院,7,Bottom,2,2,1,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.522,0.064,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"2,3",,batter8,batter7_2,Nothing,,,,,,2506800206,空振り,,8770.0,https://youtu.be/ZA7E4wSWfDE&t=8770,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
207,27.0,199.0,2025/3/10,8806.237238,7636.23724,1741576799,7.0,5.0,高橋,Right,TOK,2,batter2_2,Right,國學院,7,Bottom,2,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.654,-0.5,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"2,3",,batter8,batter7_2,Nothing,,,,,,2506800207,ボール,,8804.0,https://youtu.be/ZA7E4wSWfDE&t=8804,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
208,28.0,200.0,2025/3/10,8828.991055,7658.991056,1741576822,7.0,6.0,高橋,Right,TOK,2,batter2_2,Right,國學院,7,Bottom,2,3,2,TwoSeamFastBall,BallCalled,Walk,Undefined,Undefined,0,0,,127.0,0.994,0.54,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"2,3",,batter8,batter7_2,Nothing,,,,,,2506800208,四球,,8826.0,https://youtu.be/ZA7E4wSWfDE&t=8826,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
209,29.0,201.0,2025/3/10,8868.955078,7698.955079,1741576862,8.0,1.0,高橋,Right,TOK,3,batter3_4,Right,國學院,7,Bottom,2,0,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,126.0,1.15,0.112,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,2,3",batter2_2,batter8,batter7_2,Nothing,,,,,,2506800209,ボール,,8866.0,https://youtu.be/ZA7E4wSWfDE&t=8866,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
210,30.0,202.0,2025/3/10,8892.405627,7722.405628,1741576885,8.0,2.0,高橋,Right,TOK,3,batter3_4,Right,國學院,7,Bottom,2,1,0,Cutter,FoulBall,Undefined,FlyBall,Undefined,0,0,,118.0,0.79,0.2,8.056932321,-156.2505055,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,2,3",batter2_2,batter8,batter7_2,Undefined,,,,,,2506800210,ファール,,8890.0,https://youtu.be/ZA7E4wSWfDE&t=8890,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
211,31.0,203.0,2025/3/10,8925.055801,7755.055802,1741576918,8.0,3.0,高橋,Right,TOK,3,batter3_4,Right,國學院,7,Bottom,2,1,1,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,121.0,0.954,-0.427,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,2,3",batter2_2,batter8,batter7_2,Nothing,,,,,,2506800211,ボール,,8923.0,https://youtu.be/ZA7E4wSWfDE&t=8923,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
212,32.0,204.0,2025/3/10,8947.074357,7777.074358,1741576940,8.0,4.0,高橋,Right,TOK,3,batter3_4,Right,國學院,7,Bottom,2,2,1,TwoSeamFastBall,FoulBall,Undefined,FlyBall,Undefined,0,0,,129.0,0.51,0.313,18.09777186,109.025606,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,2,3",batter2_2,batter8,batter7_2,Undefined,,,,,,2506800212,ファール,,8945.0,https://youtu.be/ZA7E4wSWfDE&t=8945,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
213,33.0,205.0,2025/3/10,8982.670704,7812.670706,1741576975,8.0,5.0,高橋,Right,TOK,3,batter3_4,Right,國學院,7,Bottom,2,2,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,0.55,-0.212,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,2,3",batter2_2,batter8,batter7_2,Nothing,,,,,,2506800213,見三振,,8980.0,https://youtu.be/ZA7E4wSWfDE&t=8980,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
214,1.0,206.0,2025/3/10,9134.922369,7964.92237,1741577128,1.0,1.0,pos1_3,Left,國學院,6,井之口,Left,TOK,8,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,138.0,0.698,0.36,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800214,ボール,,9132.0,https://youtu.be/ZA7E4wSWfDE&t=9132,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,井之口,竹山,青貝,秋元","pos1_3,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,L,R,R,R",,,,,,,,,,,"Koji, Inokuchi",,,,,,
215,2.0,207.0,2025/3/10,9146.906147,7976.906148,1741577140,1.0,2.0,pos1_3,Left,國學院,6,井之口,Left,TOK,8,Top,0,1,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,141.0,0.522,-0.192,34.64413082,38.43123588,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,3,3A,2506800215,一ゴ,,9144.0,https://youtu.be/ZA7E4wSWfDE&t=9144,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,井之口,竹山,青貝,秋元","pos1_3,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,L,R,R,R",,,,,,,,,,,"Koji, Inokuchi",,,,,,
216,3.0,208.0,2025/3/10,9175.122947,8005.122949,1741577168,2.0,1.0,pos1_3,Left,國學院,7,竹山,Right,TOK,8,Top,1,0,0,Slider,InPlay,Undefined,GroundBall,Single,0,0,,127.0,0.65,-0.168,68.80179227,5.906141114,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,8,8,2506800216,中安,,9173.0,https://youtu.be/ZA7E4wSWfDE&t=9173,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,井之口,竹山,青貝,秋元","pos1_3,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,L,R,R,R",,,,,,,,,,,"Naotaro, Takeyama",,,,,,
217,4.0,209.0,2025/3/10,9209.389694,8039.389695,1741577202,3.0,1.0,pos1_3,Right,國學院,8,青貝,Right,TOK,8,Top,1,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,137.0,0.522,-0.088,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,竹山,,,Nothing,,,,,,2506800217,空振り,,9207.0,https://youtu.be/ZA7E4wSWfDE&t=9207,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,井之口,竹山,青貝,秋元","pos1_3,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","R,L,R,R,L,R,L,R,R,R",,,,,,,,,,,"Naomasa, Aogai","Naotaro, Takeyama",,,,,
218,5.0,210.0,2025/3/10,9222.474606,8052.474607,1741577215,3.0,2.0,pos1_3,Right,國學院,8,青貝,Right,TOK,8,Top,1,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135.0,0.89,-0.42,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,竹山,,,Nothing,,,,,,2506800218,ボール,,9220.0,https://youtu.be/ZA7E4wSWfDE&t=9220,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,井之口,竹山,青貝,秋元","pos1_3,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","R,L,R,R,L,R,L,R,R,R",,,,,,,,,,,"Naomasa, Aogai","Naotaro, Takeyama",,,,,
219,6.0,211.0,2025/3/10,9236.575006,8066.575007,1741577229,3.0,3.0,pos1_3,Right,國學院,8,青貝,Right,TOK,8,Top,1,1,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,135.0,1.046,0.004,6.733163546,151.1892063,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,竹山,,,Undefined,,,,,,2506800219,ファール,,9234.0,https://youtu.be/ZA7E4wSWfDE&t=9234,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,井之口,竹山,青貝,秋元","pos1_3,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","R,L,R,R,L,R,L,R,R,R",,,,,,,,,,,"Naomasa, Aogai","Naotaro, Takeyama",,,,,
220,7.0,212.0,2025/3/10,9256.040745,8086.040746,1741577249,3.0,4.0,pos1_3,Right,國學院,8,青貝,Right,TOK,8,Top,1,1,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,0.65,-0.256,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,竹山,,,Nothing,,,,,,2506800220,見三振,,9254.0,https://youtu.be/ZA7E4wSWfDE&t=9254,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,井之口,竹山,青貝,秋元","pos1_3,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","R,L,R,R,L,R,L,R,R,R",,,,,,,,,,,"Naomasa, Aogai","Naotaro, Takeyama",,,,,
221,8.0,213.0,2025/3/10,9283.407449,8113.40745,1741577276,4.0,1.0,pos1_3,Right,國學院,9,秋元,Right,TOK,8,Top,2,0,0,Slider,InPlay,Undefined,FlyBall,Out,1,0,,119.0,0.826,0.168,86.7878492,7.028396239,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,竹山,,,Undefined,,,,8,8,2506800221,中飛,,9281.0,https://youtu.be/ZA7E4wSWfDE&t=9281,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,井之口,竹山,青貝,秋元","pos1_3,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","R,L,R,R,L,R,L,R,R,R",,,,,,,,,,,"Ryo, Akimoto","Naotaro, Takeyama",,,,,
222,1.0,214.0,2025/3/10,9431.501941,8261.501942,1741577424,1.0,1.0,前田,Right,TOK,4,batter4_2,Left,國學院,8,Bottom,0,0,0,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,107.0,0.357,0.593,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800222,ボール,,9429.0,https://youtu.be/ZA7E4wSWfDE&t=9429,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,井之口,竹山,青貝,秋元","pos1_3,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","前田,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","R,L,R,R,L,R,L,R,R,R","Riku, Maeda","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
223,2.0,215.0,2025/3/10,9442.472504,8272.472505,1741577435,1.0,2.0,前田,Right,TOK,4,batter4_2,Left,國學院,8,Bottom,0,1,0,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,112.0,0.586,-0.164,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800223,見逃し,,9440.0,https://youtu.be/ZA7E4wSWfDE&t=9440,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,井之口,竹山,青貝,秋元","pos1_3,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","前田,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","R,L,R,R,L,R,L,R,R,R","Riku, Maeda","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
224,3.0,216.0,2025/3/10,9453.959731,8283.959732,1741577447,1.0,3.0,前田,Right,TOK,4,batter4_2,Left,國學院,8,Bottom,0,1,1,Curveball,FoulBall,Undefined,GroundBall,Undefined,0,0,,103.0,0.586,-0.176,18.03274539,-105.1729153,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2506800224,ファール,,9451.0,https://youtu.be/ZA7E4wSWfDE&t=9451,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_4,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,井之口,竹山,青貝,秋元","pos1_3,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","前田,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","R,L,R,R,L,R,L,R,R,R","Riku, Maeda","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
